token_context,word_context,seg_context,sent_cotext,label
"['Thetypicalsolutiontotheredundancyproblemistogroupverbsaccordingtotheirargumentrealizationpatterns #TAUTHOR_TAG,possiblyarrangedaninheritancehierarchy.', 'Theargumentstructureandsyntax-tosemanticsmappingwouldthenonlyneedtobespecifiedonceforeachverbclass.', '']","['Thetypicalsolutiontotheredundancyproblemistogroupverbsaccordingtotheirargumentrealizationpatterns #TAUTHOR_TAG,possiblyarrangedaninheritancehierarchy.', 'Theargumentstructureandsyntax-tosemanticsmappingwouldthenonlyneedtobespecifiedonceforeachverbclass.', '']","['Thetypicalsolutiontotheredundancyproblemistogroupverbsaccordingtotheirargumentrealizationpatterns #TAUTHOR_TAG,possiblyarrangedaninheritancehierarchy.', 'Theargumentstructureandsyntax-tosemanticsmappingwouldthenonlyneedtobespecifiedonceforeachverbclass.', '']","['Thetypicalsolutiontotheredundancyproblemistogroupverbsaccordingtotheirargumentrealizationpatterns #TAUTHOR_TAG,possiblyarrangedinaninheritancehierarchy.', 'Theargumentstructureandsyntax-tosemanticsmappingwouldthenonlyneedtobespecifiedonceforeachverbclass.', '']",1
"['Thereisageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #AUTHOR_TAGb;Rappaport #TAUTHOR_TAG.', 'Considerthefollowingexample:']","['Thereisageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #AUTHOR_TAGb;Rappaport #TAUTHOR_TAG.', 'Considerthefollowingexample:']","['Thereisageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #AUTHOR_TAGb;Rappaport #TAUTHOR_TAG.', 'Considerthefollowingexample:']","['Thereisageneralconsensusamongtheoreticallinguiststhattheproperrepresentationofverbalargumentstructureiseventstructure--representationsgroundedinatheoryofeventsthatdecomposesemanticrolesintermsofprimitivepredicatesrepresentingconceptssuchascausalityandinchoativity #AUTHOR_TAGb;Rappaport #TAUTHOR_TAG.', 'Considerthefollowingexample:']",0
"['Dowtybreakstheeventdescribedby(2)intotwosubevents,theactivityofstheflooranditsresult,state.', ""Amorerecentapproach,advocatedby #AUTHOR_TAGdescribesabasicsetofeventtemplatescorrespondingtoVendler'seventclasses #TAUTHOR_TAG:(3)a.[xACT<MANNER>](activity)b.[x<STATE>](state)c.[BECOME[x<STATE>]](achievement)d.[xCAUSE[BECOME[x<STATE>]]](accomplishment)""]","['Dowtybreakstheeventdescribedby(2)intotwosubevents,theactivityoftheflooranditsresult,stateclean.', ""Amorerecentapproach,advocatedby #AUTHOR_TAGdescribesabasicsetofeventtemplatescorrespondingtoVendler'seventclasses #TAUTHOR_TAG:(3)a.[xACT<MANNER>](activity)b.[x<STATE>](state)c.[BECOME[x<STATE>]](achievement)d.[xCAUSE[BECOME[x<STATE>]]](accomplishment)""]","['Dowtybreakstheeventdescribedby(2)intotwosubevents,theactivityofsingtheflooranditsresult,thestate.', ""Amorerecentapproach,advocatedby #AUTHOR_TAGdescribesabasicsetofeventtemplatescorrespondingtoVendler'seventclasses #TAUTHOR_TAG:(3)a.[xACT<MANNER>](activity)b.[x<STATE>](state)c.[BECOME[x<STATE>]](achievement)d.[xCAUSE[BECOME[x<STATE>]]](accomplishment)""]","['Dowtybreakstheeventdescribedby(2)intotwosubevents,theactivityofsweepingtheflooranditsresult,thestateofthefloorbeingclean.', ""Amorerecentapproach,advocatedby #AUTHOR_TAG,describesabasicsetofeventtemplatescorrespondingtoVendler'seventclasses #TAUTHOR_TAG:(3)a.[xACT<MANNER>](activity)b.[x<STATE>](state)c.[BECOME[x<STATE>]](achievement)d.[xCAUSE[BECOME[x<STATE>]]](accomplishment)""]",0
"['', '', '', '', '', '', 'Afterembeddingthesecretmessage,modifieddeepstructureformsareconvertedintothesurfacestructureformatvialanguagegenerationtools.', ' #TAUTHOR_TAGb)and #AUTHOR_TAGa)attainedtheembeddingcapacityof0.5bitspersentencewiththesyntactictransformationmethod.']","['', '', '', '', '', '', 'Afterembeddingthesecretmessage,modifieddeepstructureformsareconvertedintothesurfacestructureformatvialanguagegenerationtools.', ' #TAUTHOR_TAGb)and #AUTHOR_TAGa)attainedtheembeddingcapacityof0.5bitspersentencewiththesyntactictransformationmethod.']","['', '', '', '', '', '', 'Afterembeddingthesecretmessage,modifieddeepstructureformsareconvertedintothesurfacestructureformatvialanguagegenerationtools.', ' #TAUTHOR_TAGb)and #AUTHOR_TAGa)attainedtheembeddingcapacityof0.5bitspersentencewiththesyntactictransformationmethod.']","['', '', '', '', '', '', 'Afterembeddingthesecretmessage,modifieddeepstructureformsareconvertedintothesurfacestructureformatvialanguagegenerationtools.', ' #TAUTHOR_TAGb)and #AUTHOR_TAGa)attainedtheembeddingcapacityof0.5bitspersentencewiththesyntactictransformationmethod.']",0
"['Thesimplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #TAUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,totherobustnessofmethod.', '', '']","['Thesimplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #TAUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,totherobustnessofmethod.', '', '']","['Thesimplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #TAUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,totherobustnessofthemethod.', '', '']","['Thesimplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #TAUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']",0
"['sy', '', '', 'embeddedinformationinthestructureofthetextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'ofperforminglexicalsubstitutiondirectlytothetextthesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #TAUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['', '', '', 'embeddedinformationinthestructureofthetextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'ofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #TAUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['sy', '', '', 'embeddedinformationinthetreestructureofthetextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'ofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #TAUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['', '', '', ' #AUTHOR_TAGb)embeddedinformationinthetreestructureofthetextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'Inotherwords,insteadofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #TAUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']",0
"['Thesimplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #TAUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']","['Thesimplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #TAUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']","['Thesimplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #TAUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']","['Thesimplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #TAUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']",0
"['simplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #TAUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']","['simplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #TAUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']","['simplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #TAUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']","['Thesimplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #AUTHOR_TAG, #AUTHOR_TAGand #TAUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']",0
"['sy', '', '', 'embeddedinformationinthestructureoftextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'ofperforminglexicalsubstitutiondirectlytothetextthesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['', '', '', 'embeddedinformationinthestructureoftextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'ofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['sy', '', '', 'embeddedinformationinthetreestructureofthetextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'ofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['', '', '', ' #AUTHOR_TAGb)embeddedinformationinthetreestructureofthetextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'Inotherwords,insteadofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']",0
"['simplestmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']","['simplestmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']","['simplestmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']","['Thesimplestandmoststraightforwardsubliminalmodificationoftextistosubstituteselectedwordswiththeirsynonyms.', 'Thefirstlexicalsubstitutionmethodwasproposedby #AUTHOR_TAG.', 'Laterworks,suchas #AUTHOR_TAGa), #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGb),furthermadeuseofpart-ofspeechtaggersandelectronicdictionaries,suchasWordNetandVerbNet,toincreasetherobustnessofthemethod.', '', '']",0
"['TheGooglen-gramdatawascollectedbyGoogleResearchforstatisticallanguagemodelling,andhasbeenusedformanytaskssuchaslexicaldisambiguation #TAUTHOR_TAG,andcontainsEnglishn-gramsandtheirobservedfrequencycounts,forcountsofatleast40.', 'Thestrikingfeatureofthen-gramcorpusisoverEnglishon', '', '']","['TheGooglen-gramdatawascollectedbyGoogleResearchforstatisticallanguagemodelling,andhasbeenusedformanytaskssuchaslexicaldisambiguation #TAUTHOR_TAG,andcontainsEnglishn-gramsandtheirobservedfrequencycounts,forcountsofatleast40.', 'Thestrikingfeatureofthen-gramcorpusisoverEnglishon', '', '']","['TheGooglen-gramdatawascollectedbyGoogleResearchforstatisticallanguagemodelling,andhasbeenusedformanytaskssuchaslexicaldisambiguation #TAUTHOR_TAG,andcontainsEnglishn-gramsandtheirobservedfrequencycounts,forcountsofatleast40.', 'Thestrikingfeatureofthen-gramcorpusisoverEnglishtexton', '', '']","['TheGooglen-gramdatawascollectedbyGoogleResearchforstatisticallanguagemodelling,andhasbeenusedformanytaskssuchaslexicaldisambiguation #TAUTHOR_TAG,andcontainsEnglishn-gramsandtheirobservedfrequencycounts,forcountsofatleast40.', '', '', '']",0
"['Steganographyisconcernedwithhidinginformationinsomecovermedium,bymanipulatingpropertiesofthemediuminsuchawaythatthehiddeninformationisnoteasilydetectablebyanobserver #TAUTHOR_TAG.', 'Thecovertcommunicationissuchthattheveryactofcommunicationistobekeptsecretfromoutsideobservers.', '', '']","['Steganographyisconcernedwithhidinginformationinsomecovermedium,bymanipulatingpropertiesofthemediuminsuchawaythatthehiddeninformationisnoteasilydetectablebyanobserver #TAUTHOR_TAG.', 'Thecovertcommunicationissuchthattheveryactofcommunicationistobekeptsecretfromoutsideobservers.', '', '']","['Steganographyisconcernedwithhidinginformationinsomecovermedium,bymanipulatingpropertiesofthemediuminsuchawaythatthehiddeninformationisnoteasilydetectablebyanobserver #TAUTHOR_TAG.', 'Thecovertcommunicationissuchthattheveryactofcommunicationistobekeptsecretfromoutsideobservers.', '', '']","['Steganographyisconcernedwithhidinginformationinsomecovermedium,bymanipulatingpropertiesofthemediuminsuchawaythatthehiddeninformationisnoteasilydetectablebyanobserver #TAUTHOR_TAG.', 'Thecovertcommunicationissuchthattheveryactofcommunicationistobekeptsecretfromoutsideobservers.', '', '']",0
"['sy', '', '', '.', 'performlexicalsubdirecttothetextmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #TAUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['', '', '', '', 'performinglexicalsubstitutiondirectlytothetext,messageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #TAUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['sy', '', '', '.', 'performinglexicalsubstitutiondirecttothetext,isembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #TAUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['', '', '', '', 'Inotherwords,insteadofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #TAUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']",0
"['Thesemantictransformationmethodisthemostsophisticatedapproachforlinguisticsteganography', 'someophtoolsknowledgetomodelnaturallanguagesemantics.', 'usedsemantictransformationsandembedinformationintextmeaningrepresentation(TMR)treesofthetextbyeitherpruningsubontological', ' #TAUTHOR_TAGaimedtoembedinformationbyexploitingthelinguisticphenomenonofpresupposition,withtheideathatsomepresuppositionalinformationcanberemovedwithoutchangingthemeaningofasentence.']","['Thesemantictransformationmethodisthemostsophisticatedapproachforlinguisticsteganography,', 'sometoolsknowledgetomodelnaturallanguagesemantics.', 'usedsemantictransformationsandembedinformationintextmeaningrepresentation(TMR)treesofthetextbyeitherpruning,ontological', ' #TAUTHOR_TAGaimedtoembedinformationbyexploitingthelinguisticphenomenonofpresupposition,withtheideathatsomepresuppositionalinformationcanberemovedwithoutchangingthemeaningofasentence.']","['Thesemantictransformationmethodisthemostsophisticatedapproachforlinguisticsteganography,', 'somesophisticatedtoolsknowledgetomodelnaturallanguagesemantics.', 'usedsemantictransformationsandembedinformationintextmeaningrepresentation(TMR)treesofthetextbysubont', ' #TAUTHOR_TAGaimedtoembedinformationbyexploitingthelinguisticphenomenonofpresupposition,withtheideathatsomepresuppositionalinformationcanberemovedwithoutchangingthemeaningofasentence.']","['', 'Itrequiressomesophisticatedtoolsandknowledgetomodelnaturallanguagesemantics.', ' #AUTHOR_TAGusedsemantictransformationsandembedinformationintextmeaningrepresentation(TMR)treesofthetextbyeitherpruning,graftingorsubstitutingthetreestructurewithinformationavailablefromontologicalsemanticresources.', ' #TAUTHOR_TAGaimedtoembedinformationbyexploitingthelinguisticphenomenonofpresupposition,withtheideathatsomepresuppositionalinformationcanberemovedwithoutchangingthemeaningofasentence.']",0
"['', '', '', 'thisatheP', '', '', '', 'aphrasewhichareonlysuitable', 'Forexample,yearendisanunsuitableparaphrasefortheendofthisyearinthesentenceThechartcomparesthegoldpriceattheendoflastyearwiththeendofthisyear.', ' #TAUTHOR_TAGalsonotethattheapplicabilityofparaphrasesisstronglyinfluencedbycontext.', 'Section4']","['', '', '', 'thisathePPE', '', '', '', 'paraphrasewhichareonlysuitable', 'Forexample,yearendisanunsuitableparaphrasefortheendofthisyearinthesentenceThechartcomparesthegoldpriceattheendoflastyearwiththeendofthisyear.', ' #TAUTHOR_TAGalsonotethattheapplicabilityofparaphrasesisstronglyinfluencedbycontext.', 'Section4']","['', '', '', 'thisyearanumber', '', '', '', 'whichareonlysuitable', 'Forexample,yearendisanunsuitableparaphrasefortheendofthisyearinthesentenceThechartcomparesthegoldpriceattheendoflastyearwiththeendofthisyear.', ' #TAUTHOR_TAGalsonotethattheapplicabilityofparaphrasesisstronglyinfluencedbycontext.', 'Section4']","['', '', '', '', '', '', '', '', 'Forexample,yearendisanunsuitableparaphrasefortheendofthisyearinthesentenceThechartcomparesthegoldpriceattheendoflastyearwiththeendofthisyear.', ' #TAUTHOR_TAGalsonotethattheapplicabilityofparaphrasesisstronglyinfluencedbycontext.', '']",0
"['', '', 'TheparaphrasedictionarythatweusewasgeneratedforusbyChrisCallison-Burch,usingthetechniquedescribedin #TAUTHOR_TAG,whichexploitsaparallelcorpusandmethodsdevelopedforstatisticalmachinetranslation.']","['', '', 'TheparaphrasedictionarythatweusewasgeneratedforusbyChrisCallison-Burch,usingthetechniquedescribedin #TAUTHOR_TAG,whichexploitsaparallelcorpusandmethodsdevelopedforstatisticalmachinetranslation.']","['', '', 'TheparaphrasedictionarythatweusewasgeneratedforusbyChrisCallison-Burch,usingthetechniquedescribedin #TAUTHOR_TAG,whichexploitsaparallelcorpusandmethodsdevelopedforstatisticalmachinetranslation.']","['', '', 'TheparaphrasedictionarythatweusewasgeneratedforusbyChrisCallison-Burch,usingthetechniquedescribedin #TAUTHOR_TAG,whichexploitsaparallelcorpusandmethodsdevelopedforstatisticalmachinetranslation.']",5
"['sy', '', '', 'embeddedinformationinstructureoftextbyingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'performinglexicalsubstitutiondirectlytothetextthesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #TAUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['', '', '', 'embeddedinformationinstructureoftextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'performinglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #TAUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['sy', '', '', 'embeddedinformationinofthetextbyingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'performinglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #TAUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']","['', '', '', ' #AUTHOR_TAGb)embeddedinformationinthetreestructureofthetextbyadjustingthestructuralpropertiesofintermediaterepresentationsofsentences.', 'Inotherwords,insteadofperforminglexicalsubstitutiondirectlytothetext,thesecretmessageisembeddedintosyntacticparsetreesofthesentences.', ' #TAUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAGa)allbelongtothesyntactictransformationcategory.', '', '']",0
"['Section2describessomeoftheprevioustransformationsusedinLinguisticSteganography.', 'Notethatweareconcernedwithtransformationswhicharelinguisticinnature,ratherthandealingwithsuperficialpropertiesofthetext,e.g.theamountofwhitespacebetweenwords #TAUTHOR_TAG.', '', '', '']","['Section2describessomeoftheprevioustransformationsusedinLinguisticSteganography.', 'Notethatweareconcernedwithtransformationswhicharelinguisticinnature,ratherthandealingwithsuperficialpropertiesofthetext,e.g.theamountofwhitespacebetweenwords #TAUTHOR_TAG.', '', '', '']","['Section2describessomeoftheprevioustransformationsusedinLinguisticSteganography.', 'Notethatweareconcernedwithtransformationswhicharelinguisticinnature,ratherthandealingwithsuperficialpropertiesofthetext,e.g.theamountofwhitespacebetweenwords #TAUTHOR_TAG.', '', '', '']","['Section2describessomeoftheprevioustransformationsusedinLinguisticSteganography.', 'Notethatweareconcernedwithtransformationswhicharelinguisticinnature,ratherthandealingwithsuperficialpropertiesofthetext,e.g.theamountofwhitespacebetweenwords #TAUTHOR_TAG.', '', '', '']",1
"['Section2describessomeoftheprevioustransformationsusedinLinguisticSteganography.', 'withe.theamountofwhitespacebetweenwords #AUTHOR_TAG.', 'Ourproposedmethodisbasedontheautomaticallyacquiredparaphrasedictionarydescribedin #TAUTHOR_TAG,inwhichtheapplicationofparaphrasesfromthedictionaryencodessecretbits.', 'Oneadvantageofthedictionaryc', 'meaning']","['Section2describessomeoftheprevioustransformationsusedinLinguisticSteganography.', 'withe.g.theamountofwhitespacebetweenwords #AUTHOR_TAG.', 'Ourproposedmethodisbasedontheautomaticallyacquiredparaphrasedictionarydescribedin #TAUTHOR_TAG,inwhichtheapplicationofparaphrasesfromthedictionaryencodessecretbits.', 'Oneadvantageofthedictionarycertain', 'meaning']","['Section2describessomeoftheprevioustransformationsusedinLinguisticSteganography.', 'withe.theamountofwhitespacebetweenwords #AUTHOR_TAG.', 'Ourproposedmethodisbasedontheautomaticallyacquiredparaphrasedictionarydescribedin #TAUTHOR_TAG,inwhichtheapplicationofparaphrasesfromthedictionaryencodessecretbits.', 'Oneadvantageofthedictionaryc', 'themeaning']","['Section2describessomeoftheprevioustransformationsusedinLinguisticSteganography.', '', 'Ourproposedmethodisbasedontheautomaticallyacquiredparaphrasedictionarydescribedin #TAUTHOR_TAG,inwhichtheapplicationofparaphrasesfromthedictionaryencodessecretbits.', '', '']",5
